Run_ID;CSV_Origem;Trajectory_ID;VIN;Modelo;Distancia_SUMO_km;Num_Pontos_Trajeto_Original;Num_Pontos_Trajeto_com_Offset;Diferenca_Num_Pontos;Diferenca_Num_Pontos_Percentual;Distancia_Trajeto_Original_km;Distancia_Trajeto_com_Offset_km;Diferenca_Distancia_km;Offset_Cancelado;Tentativas_MapMatching;Pontos_Descartados_MapMatching;Start_Lat_Original;Start_Lon_Original;End_Lat_Original;End_Lon_Original;Start_Lat_com_Offset;Start_Lon_com_Offset;End_Lat_com_Offset;End_Lon_com_Offset;Diferenca_Distancia_Percentual;Offset_X_Graus;Offset_Y_Graus;Raio_Maximo_km
17;vehicles_step_sim_7.csv;vehicles_step_sim_7__run017__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1899;312;312;0;0,0000;3,1845;3,1848;0,0003;False;0;0;40,7756;-73,9607;40,7716;-73,9635;40,7649;-73,9739;40,7609;-73,9767;0,0086;-0,0107;-0,0132;2,0000
18;vehicles_step_sim_7.csv;vehicles_step_sim_7__run018__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1899;312;312;0;0,0000;3,1845;3,1849;0,0003;False;0;0;40,7756;-73,9607;40,7716;-73,9635;40,7631;-73,9711;40,7591;-73,9739;0,0100;-0,0125;-0,0104;2,0000
19;vehicles_step_sim_7.csv;vehicles_step_sim_7__run019__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1899;312;312;0;0,0000;3,1845;3,1847;0,0001;False;0;0;40,7756;-73,9607;40,7716;-73,9635;40,7704;-73,9511;40,7664;-73,9539;0,0042;-0,0052;0,0096;2,0000
20;vehicles_step_sim_7.csv;vehicles_step_sim_7__run020__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1899;312;312;0;0,0000;3,1845;3,1845;0,0000;False;0;0;40,7756;-73,9607;40,7716;-73,9635;40,7755;-73,9504;40,7715;-73,9532;0,0001;-0,0001;0,0103;2,0000
21;vehicles_step_sim_7.csv;vehicles_step_sim_7__run021__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1899;312;312;0;0,0000;3,1845;3,1845;-0,0001;False;0;0;40,7756;-73,9607;40,7716;-73,9635;40,7779;-73,9633;40,7739;-73,9661;-0,0018;0,0023;-0,0026;2,0000
22;vehicles_step_sim_7.csv;vehicles_step_sim_7__run022__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1899;312;312;0;0,0000;3,1845;3,1846;0,0000;False;0;0;40,7756;-73,9607;40,7716;-73,9635;40,7739;-73,9464;40,7699;-73,9493;0,0014;-0,0018;0,0143;2,0000
23;vehicles_step_sim_7.csv;vehicles_step_sim_7__run023__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1899;312;312;0;0,0000;3,1845;3,1844;-0,0001;False;0;0;40,7756;-73,9607;40,7716;-73,9635;40,7797;-73,9451;40,7757;-73,9479;-0,0033;0,0041;0,0156;2,0000
24;vehicles_step_sim_7.csv;vehicles_step_sim_7__run024__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1899;312;312;0;0,0000;3,1845;3,1843;-0,0003;False;0;0;40,7756;-73,9607;40,7716;-73,9635;40,7861;-73,9709;40,7821;-73,9738;-0,0084;0,0105;-0,0102;2,0000
25;vehicles_step_sim_7.csv;vehicles_step_sim_7__run025__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1899;312;312;0;0,0000;3,1845;3,1844;-0,0001;False;0;0;40,7756;-73,9607;40,7716;-73,9635;40,7798;-73,9647;40,7758;-73,9676;-0,0034;0,0042;-0,0041;2,0000
26;vehicles_step_sim_7.csv;vehicles_step_sim_7__run026__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1899;312;312;0;0,0000;3,1845;3,1848;0,0003;False;0;0;40,7756;-73,9607;40,7716;-73,9635;40,7647;-73,9548;40,7607;-73,9576;0,0088;-0,0110;0,0059;2,0000
27;vehicles_step_sim_7.csv;vehicles_step_sim_7__run027__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1899;312;312;0;0,0000;3,1845;3,1846;0,0001;False;0;0;40,7756;-73,9607;40,7716;-73,9635;40,7716;-73,9433;40,7676;-73,9461;0,0032;-0,0040;0,0174;2,0000
28;vehicles_step_sim_7.csv;vehicles_step_sim_7__run028__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1899;312;312;0;0,0000;3,1845;3,1844;-0,0001;False;0;0;40,7756;-73,9607;40,7716;-73,9635;40,7806;-73,9497;40,7765;-73,9525;-0,0039;0,0049;0,0110;2,0000
29;vehicles_step_sim_7.csv;vehicles_step_sim_7__run029__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1899;312;312;0;0,0000;3,1845;3,1848;0,0003;False;0;0;40,7756;-73,9607;40,7716;-73,9635;40,7640;-73,9664;40,7600;-73,9692;0,0093;-0,0117;-0,0057;2,0000
30;vehicles_step_sim_7.csv;vehicles_step_sim_7__run030__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1899;312;312;0;0,0000;3,1845;3,1845;-0,0000;False;0;0;40,7756;-73,9607;40,7716;-73,9635;40,7762;-73,9756;40,7722;-73,9785;-0,0005;0,0006;-0,0149;2,0000
31;vehicles_step_sim_7.csv;vehicles_step_sim_7__run031__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1899;312;312;0;0,0000;3,1845;3,1842;-0,0003;False;0;0;40,7756;-73,9607;40,7716;-73,9635;40,7876;-73,9477;40,7836;-73,9506;-0,0096;0,0120;0,0130;2,0000
32;vehicles_step_sim_7.csv;vehicles_step_sim_7__run032__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1899;312;312;0;0,0000;3,1845;3,1846;0,0001;False;0;0;40,7756;-73,9607;40,7716;-73,9635;40,7731;-73,9707;40,7691;-73,9736;0,0020;-0,0026;-0,0100;2,0000
33;vehicles_step_sim_7.csv;vehicles_step_sim_7__run033__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1899;312;312;0;0,0000;3,1845;3,1842;-0,0003;False;0;0;40,7756;-73,9607;40,7716;-73,9635;40,7887;-73,9724;40,7847;-73,9752;-0,0105;0,0131;-0,0117;2,0000
34;vehicles_step_sim_7.csv;vehicles_step_sim_7__run034__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1899;312;312;0;0,0000;3,1845;3,1842;-0,0003;False;0;0;40,7756;-73,9607;40,7716;-73,9635;40,7879;-73,9564;40,7839;-73,9592;-0,0098;0,0122;0,0043;2,0000
35;vehicles_step_sim_7.csv;vehicles_step_sim_7__run035__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1899;312;312;0;0,0000;3,1845;3,1844;-0,0001;False;0;0;40,7756;-73,9607;40,7716;-73,9635;40,7793;-73,9472;40,7753;-73,9500;-0,0030;0,0037;0,0135;2,0000
36;vehicles_step_sim_7.csv;vehicles_step_sim_7__run036__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1899;312;312;0;0,0000;3,1845;3,1845;0,0000;False;0;0;40,7756;-73,9607;40,7716;-73,9635;40,7756;-73,9733;40,7716;-73,9761;0,0000;-0,0000;-0,0126;2,0000
37;vehicles_step_sim_7.csv;vehicles_step_sim_7__run037__SUMO_carro_1000__t0001;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1899;312;312;0;0,0000;3,1845;3,1843;-0,0003;False;0;0;40,7756;-73,9607;40,7716;-73,9635;40,7866;-73,9597;40,7826;-73,9625;-0,0088;0,0110;0,0010;2,0000
