# StartTime = 01/19/2024 01:25:31.1282 PM
# FuelCalculationMethod = MassAirFlow
Time (sec), Latitude (deg), Longitude (deg), Vehicle speed (km/h), Accel X (m/s²), Accel Y (m/s²), Accel Z (m/s²), Engine RPM (RPM), Mass air flow rate (g/s), Absolute throttle position (%), Fuel level input (%), GPS Speed (km/h), Fuel rate (l/hr), Alcohol fuel percentage (%), Engine fuel rate (l/hr), Vehicle Fuel Rate (g/s), Fuel Remaining (l), Fuel Level Input A (%), Fuel Level Input B (%), Instant fuel economy (l/100 km), Calculated load value (%), Fuel rail pressure (kPa), Fuel rail pressure relative to manifold vacuum (kPa), Accelerator pedal position D (%), Accelerator pedal position E (%)
70.302,-23.02987,-44.5438,36,-0.2597706,0.2946176,-0.2998309,2077.5,27.23,57.2549,88.23529,37.99784,9.061948,32.15686,0,0,12.35294,0,0,25.17206,92.54902,0,0,39.60784,20
70.304,-23.02987,-44.5438,36,-0.2597706,0.2946176,-0.2998309,2077.5,27.23,57.2549,88.23529,37.99784,9.061948,32.15686,0,0,12.35294,0,0,25.17206,92.54902,0,0,39.60784,20
70.304,-23.02987,-44.5438,36,-0.2597706,0.2946176,-0.2998309,2077.5,27.23,57.2549,88.23529,37.99784,9.061948,32.15686,0,0,12.35294,0,0,25.17206,92.54902,0,0,39.60784,20
71.281,-23.0298,-44.54372,40,1.01866,1.522992,-0.1686729,2262.25,31.19,47.05882,88.23529,42.3215,10.37981,32.15686,0,0,12.35294,0,0,25.9495,93.72549,0,0,39.60784,20
71.286,-23.0298,-44.54372,40,1.01866,1.522992,-0.1686729,2262.25,31.19,47.05882,88.23529,42.3215,10.37981,32.15686,0,0,12.35294,0,0,25.9495,93.72549,0,0,39.60784,20
71.291,-23.0298,-44.54372,40,1.01866,1.522992,-0.1686729,2262.25,31.19,47.05882,88.23529,42.3215,10.37981,32.15686,0,0,12.35294,0,0,25.9495,93.72549,0,0,39.60784,20
71.292,-23.0298,-44.54372,40,1.01866,1.522992,-0.1686729,2262.25,31.19,47.05882,88.23529,42.3215,10.37981,32.15686,0,0,12.35294,0,0,25.9495,93.72549,0,0,39.60784,20
71.300,-23.0298,-44.54372,40,1.201999,1.781193,-0.6287845,2262.25,31.19,47.05882,88.23529,42.3215,10.37981,32.15686,0,0,12.35294,0,0,25.9495,93.72549,0,0,39.60784,20
71.301,-23.0298,-44.54372,40,1.201999,1.781193,-0.6287845,2262.25,31.19,47.05882,88.23529,42.3215,10.37981,32.15686,0,0,12.35294,0,0,25.9495,93.72549,0,0,39.60784,20
71.308,-23.0298,-44.54372,40,1.201999,1.781193,-0.6287845,2262.25,31.19,47.05882,88.23529,42.3215,10.37981,32.15686,0,0,12.35294,0,0,25.9495,93.72549,0,0,39.60784,20
71.309,-23.0298,-44.54372,40,1.201999,1.781193,-0.6287845,2262.25,31.19,47.05882,88.23529,42.3215,10.37981,32.15686,0,0,12.35294,0,0,25.9495,93.72549,0,0,39.60784,20
72.280,-23.02973,-44.54362,44,0.4491568,-0.1005169,-0.3021155,2495.25,29.99,39.60784,88.23529,46.1059,9.980455,32.15686,0,0,12.35294,0,0,22.68284,82.74509,0,0,38.82353,19.60784
72.282,-23.02973,-44.54362,44,0.4491568,-0.1005169,-0.3021155,2495.25,29.99,39.60784,88.23529,46.1059,9.980455,32.15686,0,0,12.35294,0,0,22.68284,82.74509,0,0,38.82353,19.60784
72.288,-23.02973,-44.54362,44,0.4491568,-0.1005169,-0.3021155,2495.25,29.99,39.60784,88.23529,46.1059,9.980455,32.15686,0,0,12.35294,0,0,22.68284,82.74509,0,0,38.82353,19.60784
72.289,-23.02973,-44.54362,44,0.4491568,-0.1005169,-0.3021155,2495.25,29.99,39.60784,88.23529,46.1059,9.980455,32.15686,0,0,12.35294,0,0,22.68284,82.74509,0,0,38.82353,19.60784
72.296,-23.02973,-44.54362,44,0.4491568,-0.1005169,-0.3021155,2495.25,29.99,39.60784,88.23529,46.1059,9.980455,32.15686,0,0,12.35294,0,0,22.68284,82.74509,0,0,38.82353,19.60784
72.303,-23.02973,-44.54362,44,0.5085806,-0.1523537,-0.3575189,2495.25,29.99,39.60784,88.23529,46.1059,9.980455,32.15686,0,0,12.35294,0,0,22.68284,82.74509,0,0,38.82353,19.60784
72.304,-23.02973,-44.54362,44,0.5085806,-0.1523537,-0.3575189,2495.25,29.99,39.60784,88.23529,46.1059,9.980455,32.15686,0,0,12.35294,0,0,22.68284,82.74509,0,0,38.82353,19.60784
72.306,-23.02973,-44.54362,44,0.5085806,-0.1523537,-0.3575189,2495.25,29.99,39.60784,88.23529,46.1059,9.980455,32.15686,0,0,12.35294,0,0,22.68284,82.74509,0,0,38.82353,19.60784
73.281,-23.02966,-44.54353,47,0.6525654,0.2254927,0.9729641,2670.5,30.81,39.21569,97.25491,49.56176,10.25335,32.15686,0,0,13.61569,0,0,21.81561,79.21568,0,0,38.82353,19.60784
73.292,-23.02966,-44.54353,47,0.6525654,0.2254927,0.9729641,2670.5,30.81,39.21569,97.25491,49.56176,10.25335,32.15686,0,0,13.61569,0,0,21.81561,79.21568,0,0,38.82353,19.60784
73.293,-23.02966,-44.54353,47,0.6525654,0.2254927,0.9729641,2670.5,30.81,39.21569,97.25491,49.56176,10.25335,32.15686,0,0,13.61569,0,0,21.81561,79.21568,0,0,38.82353,19.60784
73.293,-23.02966,-44.54353,47,0.6525654,0.2254927,0.9729641,2670.5,30.81,39.21569,97.25491,49.56176,10.25335,32.15686,0,0,13.61569,0,0,21.81561,79.21568,0,0,38.82353,19.60784
73.302,-23.02966,-44.54353,47,0.6525654,0.2254927,0.9729641,2670.5,30.81,39.21569,97.25491,49.56176,10.25335,32.15686,0,0,13.61569,0,0,21.81561,79.21568,0,0,38.82353,19.60784
73.305,-23.02966,-44.54353,47,-0.976756,-0.4431098,0.4921625,2670.5,30.81,39.21569,97.25491,49.56176,10.25335,32.15686,0,0,13.61569,0,0,21.81561,79.21568,0,0,38.82353,19.60784
73.307,-23.02966,-44.54353,47,-0.976756,-0.4431098,0.4921625,2670.5,30.81,39.21569,97.25491,49.56176,10.25335,32.15686,0,0,13.61569,0,0,21.81561,79.21568,0,0,38.82353,19.60784
73.308,-23.02966,-44.54353,47,-0.976756,-0.4431098,0.4921625,2670.5,30.81,39.21569,97.25491,49.56176,10.25335,32.15686,0,0,13.61569,0,0,21.81561,79.21568,0,0,38.82353,19.60784
74.252,-23.02959,-44.54341,50,0.143484,0.3069381,0.6736979,2253.5,30.44,54.11765,97.25491,52.22842,10.13021,32.15686,0,0,13.61569,0,0,20.26041,95.29412,0,0,38.82353,19.60784
74.254,-23.02959,-44.54341,50,0.143484,0.3069381,0.6736979,2253.5,30.44,54.11765,97.25491,52.22842,10.13021,32.15686,0,0,13.61569,0,0,20.26041,95.29412,0,0,38.82353,19.60784
74.259,-23.02959,-44.54341,50,0.143484,0.3069381,0.6736979,2253.5,30.44,54.11765,97.25491,52.22842,10.13021,32.15686,0,0,13.61569,0,0,20.26041,95.29412,0,0,38.82353,19.60784
74.263,-23.02959,-44.54341,50,0.143484,0.3069381,0.6736979,2253.5,30.44,54.11765,97.25491,52.22842,10.13021,32.15686,0,0,13.61569,0,0,20.26041,95.29412,0,0,38.82353,19.60784
74.267,-23.02959,-44.54341,50,0.143484,0.3069381,0.6736979,2253.5,30.44,54.11765,97.25491,52.22842,10.13021,32.15686,0,0,13.61569,0,0,20.26041,95.29412,0,0,38.82353,19.60784
74.267,-23.02959,-44.54341,50,0.143484,0.3069381,0.6736979,2253.5,30.44,54.11765,97.25491,52.22842,10.13021,32.15686,0,0,13.61569,0,0,20.26041,95.29412,0,0,38.82353,19.60784
74.267,-23.02959,-44.54341,50,0.143484,0.3069381,0.6736979,2253.5,30.44,54.11765,97.25491,52.22842,10.13021,32.15686,0,0,13.61569,0,0,20.26041,95.29412,0,0,38.82353,19.60784
74.269,-23.02959,-44.54341,50,0.143484,0.3069381,0.6736979,2253.5,30.44,54.11765,97.25491,52.22842,10.13021,32.15686,0,0,13.61569,0,0,20.26041,95.29412,0,0,38.82353,19.60784
75.264,-23.02952,-44.54329,54,-0.3434788,0.04870383,-0.7683696,2348,33.23,56.47059,97.25491,54.27774,11.0587,32.15686,0,0,13.61569,0,0,20.47907,98.82353,0,0,38.82353,19.60784
75.268,-23.02952,-44.54329,54,-0.5014406,-0.04698543,-0.5661874,2348,33.23,56.47059,97.25491,54.27774,11.0587,32.15686,0,0,13.61569,0,0,20.47907,98.82353,0,0,38.82353,19.60784
75.272,-23.02952,-44.54329,54,-0.5014406,-0.04698543,-0.5661874,2348,33.23,56.47059,97.25491,54.27774,11.0587,32.15686,0,0,13.61569,0,0,20.47907,98.82353,0,0,38.82353,19.60784
75.276,-23.02952,-44.54329,54,-0.5014406,-0.04698543,-0.5661874,2348,33.23,56.47059,97.25491,54.27774,11.0587,32.15686,0,0,13.61569,0,0,20.47907,98.82353,0,0,38.82353,19.60784
75.282,-23.02952,-44.54329,54,-0.5014406,-0.04698543,-0.5661874,2348,33.23,56.47059,97.25491,54.27774,11.0587,32.15686,0,0,13.61569,0,0,20.47907,98.82353,0,0,38.82353,19.60784
75.287,-23.02952,-44.54329,54,0.8701305,0.2828908,-0.4468984,2348,33.23,56.47059,97.25491,54.27774,11.0587,32.15686,0,0,13.61569,0,0,20.47907,98.82353,0,0,38.82353,19.60784
75.295,-23.02952,-44.54329,54,0.8701305,0.2828908,-0.4468984,2348,33.23,56.47059,97.25491,54.27774,11.0587,32.15686,0,0,13.61569,0,0,20.47907,98.82353,0,0,38.82353,19.60784
75.296,-23.02952,-44.54329,54,0.8701305,0.2828908,-0.4468984,2348,33.23,56.47059,97.25491,54.27774,11.0587,32.15686,0,0,13.61569,0,0,20.47907,98.82353,0,0,38.82353,19.60784
76.280,-23.02945,-44.54316,57,-0.2102238,0.06983205,-0.6941213,2463.25,35.43,56.86274,97.25491,56.54541,11.79085,32.15686,0,0,13.61569,0,0,20.68568,99.21568,0,0,38.82353,19.60784
76.282,-23.02945,-44.54316,57,-0.2102238,0.06983205,-0.6941213,2463.25,35.43,56.86274,97.25491,56.54541,11.79085,32.15686,0,0,13.61569,0,0,20.68568,99.21568,0,0,38.82353,19.60784
76.285,-23.02945,-44.54316,57,-0.1383013,0.3529261,-0.3864761,2463.25,35.43,56.86274,97.25491,56.54541,11.79085,32.15686,0,0,13.61569,0,0,20.68568,99.21568,0,0,38.82353,19.60784
76.286,-23.02945,-44.54316,57,-0.1383013,0.3529261,-0.3864761,2463.25,35.43,56.86274,97.25491,56.54541,11.79085,32.15686,0,0,13.61569,0,0,20.68568,99.21568,0,0,38.82353,19.60784
76.300,-23.02945,-44.54316,57,-0.1383013,0.3529261,-0.3864761,2463.25,35.43,56.86274,97.25491,56.54541,11.79085,32.15686,0,0,13.61569,0,0,20.68568,99.21568,0,0,38.82353,19.60784
76.302,-23.02945,-44.54316,57,-0.1383013,0.3529261,-0.3864761,2463.25,35.43,56.86274,97.25491,56.54541,11.79085,32.15686,0,0,13.61569,0,0,20.68568,99.21568,0,0,38.82353,19.60784
76.303,-23.02945,-44.54316,57,-0.1383013,0.3529261,-0.3864761,2463.25,35.43,56.86274,97.25491,56.54541,11.79085,32.15686,0,0,13.61569,0,0,20.68568,99.21568,0,0,38.82353,19.60784
76.303,-23.02945,-44.54316,57,-0.1383013,0.3529261,-0.3864761,2463.25,35.43,56.86274,97.25491,56.54541,11.79085,32.15686,0,0,13.61569,0,0,20.68568,99.21568,0,0,38.82353,19.60784
77.293,-23.02937,-44.54302,60,-0.484721,0.6251006,-0.2022085,2536.5,35.44,45.4902,97.25491,57.77622,11.79418,32.15686,0,0,13.61569,0,0,19.65695,95.29412,0,0,37.64706,19.21569
77.294,-23.02937,-44.54302,60,-0.484721,0.6251006,-0.2022085,2536.5,35.44,45.4902,97.25491,57.77622,11.79418,32.15686,0,0,13.61569,0,0,19.65695,95.29412,0,0,37.64706,19.21569
77.299,-23.02937,-44.54302,60,-0.484721,0.6251006,-0.2022085,2536.5,35.44,45.4902,97.25491,57.77622,11.79418,32.15686,0,0,13.61569,0,0,19.65695,95.29412,0,0,37.64706,19.21569
77.312,-23.02937,-44.54302,60,-0.484721,0.6251006,-0.2022085,2536.5,35.44,45.4902,97.25491,57.77622,11.79418,32.15686,0,0,13.61569,0,0,19.65695,95.29412,0,0,37.64706,19.21569
77.316,-23.02937,-44.54302,60,-0.484721,0.6251006,-0.2022085,2536.5,35.44,45.4902,97.25491,57.77622,11.79418,32.15686,0,0,13.61569,0,0,19.65695,95.29412,0,0,37.64706,19.21569
77.319,-23.02937,-44.54302,60,-0.04425301,0.1252998,-0.308097,2536.5,35.44,45.4902,97.25491,57.77622,11.79418,32.15686,0,0,13.61569,0,0,19.65695,95.29412,0,0,37.64706,19.21569
77.320,-23.02937,-44.54302,60,-0.04425301,0.1252998,-0.308097,2536.5,35.44,45.4902,97.25491,57.77622,11.79418,32.15686,0,0,13.61569,0,0,19.65695,95.29412,0,0,37.64706,19.21569
77.320,-23.02937,-44.54302,60,-0.04425301,0.1252998,-0.308097,2536.5,35.44,45.4902,97.25491,57.77622,11.79418,32.15686,0,0,13.61569,0,0,19.65695,95.29412,0,0,37.64706,19.21569
78.263,-23.0293,-44.54288,62,-0.4469832,0.2642676,0.4057364,1916.5,27.59,43.13726,90.98039,61.5085,9.181753,32.15686,0,0,12.73726,0,0,14.80927,95.29412,0,0,36.86274,18.82353
78.265,-23.0293,-44.54288,62,-0.4469832,0.2642676,0.4057364,1916.5,27.59,43.13726,90.98039,61.5085,9.181753,32.15686,0,0,12.73726,0,0,14.80927,95.29412,0,0,36.86274,18.82353
78.267,-23.0293,-44.54288,62,-0.4469832,0.2642676,0.4057364,1916.5,27.59,43.13726,90.98039,61.5085,9.181753,32.15686,0,0,12.73726,0,0,14.80927,95.29412,0,0,36.86274,18.82353
78.269,-23.0293,-44.54288,62,-0.4469832,0.2642676,0.4057364,1916.5,27.59,43.13726,90.98039,61.5085,9.181753,32.15686,0,0,12.73726,0,0,14.80927,95.29412,0,0,36.86274,18.82353
78.275,-23.0293,-44.54288,62,-0.4469832,0.2642676,0.4057364,1916.5,27.59,43.13726,90.98039,61.5085,9.181753,32.15686,0,0,12.73726,0,0,14.80927,95.29412,0,0,36.86274,18.82353
78.275,-23.0293,-44.54288,62,-0.4469832,0.2642676,0.4057364,1916.5,27.59,43.13726,90.98039,61.5085,9.181753,32.15686,0,0,12.73726,0,0,14.80927,95.29412,0,0,36.86274,18.82353
78.280,-23.0293,-44.54288,62,-0.1016562,0.0304283,0.2535291,1916.5,27.59,43.13726,90.98039,61.5085,9.181753,32.15686,0,0,12.73726,0,0,14.80927,95.29412,0,0,36.86274,18.82353
78.285,-23.0293,-44.54288,62,-0.1016562,0.0304283,0.2535291,1916.5,27.59,43.13726,90.98039,61.5085,9.181753,32.15686,0,0,12.73726,0,0,14.80927,95.29412,0,0,36.86274,18.82353
79.273,-23.02923,-44.54272,63,1.490923,-0.8177702,2.248057,1937.25,25.67,54.90196,90.98039,63.31687,8.54279,32.15686,0,0,12.73726,0,0,13.55998,91.37255,0,0,35.29412,17.64706
79.273,-23.02923,-44.54272,63,1.490923,-0.8177702,2.248057,1937.25,25.67,54.90196,90.98039,63.31687,8.54279,32.15686,0,0,12.73726,0,0,13.55998,91.37255,0,0,35.29412,17.64706
79.281,-23.02923,-44.54272,63,1.490923,-0.8177702,2.248057,1937.25,25.67,54.90196,90.98039,63.31687,8.54279,32.15686,0,0,12.73726,0,0,13.55998,91.37255,0,0,35.29412,17.64706
79.281,-23.02923,-44.54272,63,1.490923,-0.8177702,2.248057,1937.25,25.67,54.90196,90.98039,63.31687,8.54279,32.15686,0,0,12.73726,0,0,13.55998,91.37255,0,0,35.29412,17.64706
79.289,-23.02923,-44.54272,63,2.232919,-1.220408,1.387346,1937.25,25.67,54.90196,90.98039,63.31687,8.54279,32.15686,0,0,12.73726,0,0,13.55998,91.37255,0,0,35.29412,17.64706
79.289,-23.02923,-44.54272,63,2.232919,-1.220408,1.387346,1937.25,25.67,54.90196,90.98039,63.31687,8.54279,32.15686,0,0,12.73726,0,0,13.55998,91.37255,0,0,35.29412,17.64706
79.297,-23.02923,-44.54272,63,3.677025,-1.132093,0.4764165,1937.25,25.67,54.90196,90.98039,63.31687,8.54279,32.15686,0,0,12.73726,0,0,13.55998,91.37255,0,0,35.29412,17.64706
79.297,-23.02923,-44.54272,63,3.677025,-1.132093,0.4764165,1937.25,25.67,54.90196,90.98039,63.31687,8.54279,32.15686,0,0,12.73726,0,0,13.55998,91.37255,0,0,35.29412,17.64706
80.053,-23.02923,-44.54272,64,0.5034114,0.1823943,0.006665246,1955.25,25.87,40.78431,90.98039,63.31687,8.609349,32.15686,0,0,12.73726,0,0,13.4521,85.4902,0,0,34.11765,17.2549
80.060,-23.02923,-44.54272,64,-0.9546889,-0.3134662,-0.2552343,1955.25,25.87,40.78431,90.98039,63.31687,8.609349,32.15686,0,0,12.73726,0,0,13.4521,85.4902,0,0,34.11765,17.2549
80.255,-23.02916,-44.54257,66,1.050842,0.4341466,0.4522787,1937,21.83,37.2549,90.98039,65.5044,7.264866,32.15686,0,0,12.73726,0,0,11.00737,78.82353,0,0,33.72549,16.86275
80.257,-23.02916,-44.54257,66,-1.255721,-1.220646,0.4182923,1937,21.83,37.2549,90.98039,65.5044,7.264866,32.15686,0,0,12.73726,0,0,11.00737,78.82353,0,0,33.72549,16.86275
80.260,-23.02916,-44.54257,66,-1.255721,-1.220646,0.4182923,1937,21.83,37.2549,90.98039,65.5044,7.264866,32.15686,0,0,12.73726,0,0,11.00737,78.82353,0,0,33.72549,16.86275
80.261,-23.02916,-44.54257,66,-1.255721,-1.220646,0.4182923,1937,21.83,37.2549,90.98039,65.5044,7.264866,32.15686,0,0,12.73726,0,0,11.00737,78.82353,0,0,33.72549,16.86275
80.264,-23.02916,-44.54257,66,-1.255721,-1.220646,0.4182923,1937,21.83,37.2549,90.98039,65.5044,7.264866,32.15686,0,0,12.73726,0,0,11.00737,78.82353,0,0,33.72549,16.86275
80.273,-23.02916,-44.54257,66,-1.255721,-1.220646,0.4182923,1937,21.83,37.2549,90.98039,65.5044,7.264866,32.15686,0,0,12.73726,0,0,11.00737,78.82353,0,0,33.72549,16.86275
80.273,-23.02916,-44.54257,66,-1.255721,-1.220646,0.4182923,1937,21.83,37.2549,90.98039,65.5044,7.264866,32.15686,0,0,12.73726,0,0,11.00737,78.82353,0,0,33.72549,16.86275
80.279,-23.02916,-44.54257,66,-1.255721,-1.220646,0.4182923,1937,21.83,37.2549,90.98039,65.5044,7.264866,32.15686,0,0,12.73726,0,0,11.00737,78.82353,0,0,33.72549,16.86275
80.280,-23.02916,-44.54257,66,-1.255721,-1.220646,0.4182923,1937,21.83,37.2549,90.98039,65.5044,7.264866,32.15686,0,0,12.73726,0,0,11.00737,78.82353,0,0,33.72549,16.86275
80.281,-23.02916,-44.54257,66,-1.255721,-1.220646,0.4182923,1937,21.83,37.2549,90.98039,65.5044,7.264866,32.15686,0,0,12.73726,0,0,11.00737,78.82353,0,0,33.72549,16.86275
80.800,-23.02916,-44.54257,66,-0.3987504,-0.4058934,-0.7594481,1928,13.56,27.05882,89.01961,65.5044,4.51267,32.15686,0,0,12.46274,0,0,6.837374,21.17647,0,0,20.78431,10.58823
81.372,-23.02908,-44.54241,66,-0.05635275,-0.6339052,-0.2295044,1759,5.68,25.09804,89.01961,65.91463,1.890263,32.15686,0,0,12.46274,0,0,2.864033,24.31373,0,0,24.31373,12.15686
81.372,-23.02908,-44.54241,66,-0.05635275,-0.6339052,-0.2295044,1759,5.68,25.09804,89.01961,65.91463,1.890263,32.15686,0,0,12.46274,0,0,2.864033,24.31373,0,0,24.31373,12.15686
81.372,-23.02908,-44.54241,66,-0.05635275,-0.6339052,-0.2295044,1759,5.68,25.09804,89.01961,65.91463,1.890263,32.15686,0,0,12.46274,0,0,2.864033,24.31373,0,0,24.31373,12.15686
81.372,-23.02908,-44.54241,66,-0.05635275,-0.6339052,-0.2295044,1759,5.68,25.09804,89.01961,65.91463,1.890263,32.15686,0,0,12.46274,0,0,2.864033,24.31373,0,0,24.31373,12.15686
81.373,-23.02908,-44.54241,66,-0.05635275,-0.6339052,-0.2295044,1759,5.68,25.09804,89.01961,65.91463,1.890263,32.15686,0,0,12.46274,0,0,2.864033,24.31373,0,0,24.31373,12.15686
81.374,-23.02908,-44.54241,66,-0.05635275,-0.6339052,-0.2295044,1759,5.68,25.09804,89.01961,65.91463,1.890263,32.15686,0,0,12.46274,0,0,2.864033,24.31373,0,0,24.31373,12.15686
81.374,-23.02908,-44.54241,66,-0.05635275,-0.6339052,-0.2295044,1759,5.68,25.09804,89.01961,65.91463,1.890263,32.15686,0,0,12.46274,0,0,2.864033,24.31373,0,0,24.31373,12.15686
81.375,-23.02908,-44.54241,66,-0.05635275,-0.6339052,-0.2295044,1759,5.68,25.09804,89.01961,65.91463,1.890263,32.15686,0,0,12.46274,0,0,2.864033,24.31373,0,0,24.31373,12.15686
81.375,-23.02908,-44.54241,66,-0.05635275,-0.6339052,-0.2295044,1759,5.68,25.09804,89.01961,65.91463,1.890263,32.15686,0,0,12.46274,0,0,2.864033,24.31373,0,0,24.31373,12.15686
81.376,-23.02908,-44.54241,66,-0.05635275,-0.6339052,-0.2295044,1759,5.68,25.09804,89.01961,65.91463,1.890263,32.15686,0,0,12.46274,0,0,2.864033,24.31373,0,0,24.31373,12.15686
81.376,-23.02908,-44.54241,66,-0.05635275,-0.6339052,-0.2295044,1759,5.68,25.09804,89.01961,65.91463,1.890263,32.15686,0,0,12.46274,0,0,2.864033,24.31373,0,0,24.31373,12.15686
81.428,-23.02908,-44.54241,66,-0.3544336,-0.7814463,-0.03676058,1759,5.68,25.09804,89.01961,65.91463,1.890263,32.15686,0,0,12.46274,0,0,2.864033,24.31373,0,0,24.31373,12.15686
82.269,-23.02901,-44.54225,66,-1.633324,0.4706492,-1.103149,1637.25,5.97,23.52941,89.01961,65.08988,1.986773,32.15686,0,0,12.46274,0,0,3.01026,25.09804,0,0,24.31373,12.54902
82.270,-23.02901,-44.54225,66,-1.633324,0.4706492,-1.103149,1637.25,5.97,23.52941,89.01961,65.08988,1.986773,32.15686,0,0,12.46274,0,0,3.01026,25.09804,0,0,24.31373,12.54902
82.271,-23.02901,-44.54225,66,-1.633324,0.4706492,-1.103149,1637.25,5.97,23.52941,89.01961,65.08988,1.986773,32.15686,0,0,12.46274,0,0,3.01026,25.09804,0,0,24.31373,12.54902
82.277,-23.02901,-44.54225,66,-1.633324,0.4706492,-1.103149,1637.25,5.97,23.52941,89.01961,65.08988,1.986773,32.15686,0,0,12.46274,0,0,3.01026,25.09804,0,0,24.31373,12.54902
82.278,-23.02901,-44.54225,66,-1.633324,0.4706492,-1.103149,1637.25,5.97,23.52941,89.01961,65.08988,1.986773,32.15686,0,0,12.46274,0,0,3.01026,25.09804,0,0,24.31373,12.54902
82.280,-23.02901,-44.54225,66,-1.633324,0.4706492,-1.103149,1637.25,5.97,23.52941,89.01961,65.08988,1.986773,32.15686,0,0,12.46274,0,0,3.01026,25.09804,0,0,24.31373,12.54902
82.286,-23.02901,-44.54225,66,-1.633324,0.4706492,-1.103149,1637.25,5.97,23.52941,89.01961,65.08988,1.986773,32.15686,0,0,12.46274,0,0,3.01026,25.09804,0,0,24.31373,12.54902
82.289,-23.02901,-44.54225,66,-1.633324,0.4706492,-1.103149,1637.25,5.97,23.52941,89.01961,65.08988,1.986773,32.15686,0,0,12.46274,0,0,3.01026,25.09804,0,0,24.31373,12.54902
82.314,-23.02901,-44.54225,65,-4.893204,1.331259,1.505552,1599.75,6.44,27.05882,89.01961,65.08988,2.143186,32.15686,0,0,12.46274,0,0,3.297206,33.33333,0,0,25.88235,12.94118
82.314,-23.02901,-44.54225,65,-4.893204,1.331259,1.505552,1599.75,6.44,27.05882,89.01961,65.08988,2.143186,32.15686,0,0,12.46274,0,0,3.297206,33.33333,0,0,25.88235,12.94118
82.314,-23.02901,-44.54225,65,-4.893204,1.331259,1.505552,1599.75,6.44,27.05882,89.01961,65.08988,2.143186,32.15686,0,0,12.46274,0,0,3.297206,33.33333,0,0,25.88235,12.94118
82.315,-23.02901,-44.54225,65,-4.893204,1.331259,1.505552,1599.75,6.44,27.05882,89.01961,65.08988,2.143186,32.15686,0,0,12.46274,0,0,3.297206,33.33333,0,0,25.88235,12.94118
83.284,-23.02894,-44.54209,65,-0.07291509,-0.4568821,0.2498469,1491,7.5,26.66667,89.01961,65.41084,2.495946,32.15686,0,0,12.46274,0,0,3.839914,34.90196,0,0,20.78431,10.58823
83.286,-23.02894,-44.54209,65,-0.07291509,-0.4568821,0.2498469,1491,7.5,26.66667,89.01961,65.41084,2.495946,32.15686,0,0,12.46274,0,0,3.839914,34.90196,0,0,20.78431,10.58823
83.287,-23.02894,-44.54209,65,-0.07291509,-0.4568821,0.2498469,1491,7.5,26.66667,89.01961,65.41084,2.495946,32.15686,0,0,12.46274,0,0,3.839914,34.90196,0,0,20.78431,10.58823
83.290,-23.02894,-44.54209,65,-0.07291509,-0.4568821,0.2498469,1491,7.5,26.66667,89.01961,65.41084,2.495946,32.15686,0,0,12.46274,0,0,3.839914,34.90196,0,0,20.78431,10.58823
83.293,-23.02894,-44.54209,65,0.3537861,-0.4727043,0.4989208,1491,7.5,26.66667,89.01961,65.41084,2.495946,32.15686,0,0,12.46274,0,0,3.839914,34.90196,0,0,20.78431,10.58823
83.304,-23.02894,-44.54209,65,0.3537861,-0.4727043,0.4989208,1491,7.5,26.66667,89.01961,65.41084,2.495946,32.15686,0,0,12.46274,0,0,3.839914,34.90196,0,0,20.78431,10.58823
83.307,-23.02894,-44.54209,65,0.3537861,-0.4727043,0.4989208,1491,7.5,26.66667,89.01961,65.41084,2.495946,32.15686,0,0,12.46274,0,0,3.839914,34.90196,0,0,20.78431,10.58823
83.308,-23.02894,-44.54209,65,0.5612714,-0.5309507,0.3966421,1491,7.5,26.66667,89.01961,65.41084,2.495946,32.15686,0,0,12.46274,0,0,3.839914,34.90196,0,0,20.78431,10.58823
83.309,-23.02894,-44.54209,65,0.5612714,-0.5309507,0.3966421,1491,7.5,26.66667,89.01961,65.41084,2.495946,32.15686,0,0,12.46274,0,0,3.839914,34.90196,0,0,20.78431,10.58823
83.310,-23.02894,-44.54209,65,0.5612714,-0.5309507,0.3966421,1491,7.5,26.66667,89.01961,65.41084,2.495946,32.15686,0,0,12.46274,0,0,3.839914,34.90196,0,0,20.78431,10.58823
83.313,-23.02894,-44.54209,65,0.5612714,-0.5309507,0.3966421,1491,7.5,26.66667,89.01961,65.41084,2.495946,32.15686,0,0,12.46274,0,0,3.839914,34.90196,0,0,20.78431,10.58823
83.315,-23.02894,-44.54209,65,0.5612714,-0.5309507,0.3966421,1491,7.5,26.66667,89.01961,65.41084,2.495946,32.15686,0,0,12.46274,0,0,3.839914,34.90196,0,0,20.78431,10.58823
84.280,-23.02886,-44.54193,65,0.1177759,-0.8819572,-0.5987967,1407.5,5.1,21.96078,89.01961,65.19661,1.697243,32.15686,0,0,12.46274,0,0,2.611141,25.09804,0,0,20.78431,10.58823
84.282,-23.02886,-44.54193,65,0.1177759,-0.8819572,-0.5987967,1407.5,5.1,21.96078,89.01961,65.19661,1.697243,32.15686,0,0,12.46274,0,0,2.611141,25.09804,0,0,20.78431,10.58823
84.284,-23.02886,-44.54193,65,0.1177759,-0.8819572,-0.5987967,1407.5,5.1,21.96078,89.01961,65.19661,1.697243,32.15686,0,0,12.46274,0,0,2.611141,25.09804,0,0,20.78431,10.58823
